episode,episode_reward,score,epsilon,training_loss,moving_average_score,steps,turn_rate,repeat_penalty,potential_reward
2350,283.01075000000003,300,0.050000000000000044,0.32058893384523374,163.2,468,0.43162393162393164,0.0,-1.6142500000000028
2351,19.1975,30,0.050000000000000044,0.3070633241108486,160.4,26,0.38461538461538464,0.0,-0.5325000000000001
2352,204.76224999999994,220,0.050000000000000044,0.317836286848063,162.1,364,0.38461538461538464,0.0,-1.1327500000000021
2353,146.66899999999998,160,0.050000000000000044,0.35451149429987977,163.4,217,0.4147465437788018,0.0,-0.8860000000000009
2354,127.2113611111111,140,0.050000000000000044,0.2879411887298239,163.1,187,0.4385026737967914,0.0,-0.6636388888888893
2355,107.30475,120,0.050000000000000044,0.3105282686809276,161.4,189,0.3968253968253968,0.0,-0.5602500000000005
2356,264.35992187499994,280,0.050000000000000044,0.3225060071175297,161.7,384,0.3932291666666667,0.0,-1.335078125000003
2357,136.85299999999995,150,0.050000000000000044,0.30677795175600936,161.9,217,0.4147465437788018,0.0,-0.6920000000000008
2358,126.9125,140,0.050000000000000044,0.31365885483283623,162.3,203,0.4236453201970443,0.0,-0.7775000000000011
2359,224.87849999999997,240,0.050000000000000044,0.289610915499575,163.7,341,0.45161290322580644,0.0,-1.1965000000000015
2360,166.06749999999994,180,0.050000000000000044,0.3077776821760031,164.1,258,0.4418604651162791,0.0,-0.9775000000000013
2361,68.337,80,0.050000000000000044,0.3394250539333924,164.2,91,0.43956043956043955,0.0,-0.6480000000000005
2362,205.4582500000001,220,0.050000000000000044,0.30983115126689276,164,300,0.37333333333333335,0.0,-1.211750000000002
2363,137.00211842105273,150,0.050000000000000044,0.2814930533158018,162.3,190,0.4052631578947368,0.0,-0.8778815789473692
2364,214.4316574074075,230,0.050000000000000044,0.31082080349164165,164.2,367,0.5422343324250681,0.0,-1.1483425925925952
2365,127.32600000000002,140,0.050000000000000044,0.29992924057878556,163.6,160,0.50625,0.0,-0.8240000000000008
2366,87.3935,100,0.050000000000000044,0.3335096543264944,163.5,173,0.4046242774566474,0.0,-0.6415000000000007
2367,166.24224999999998,180,0.050000000000000044,0.2913575397124366,163.1,251,0.44223107569721115,0.0,-0.8877500000000015
2368,224.94149999999996,240,0.050000000000000044,0.3153919145642292,165.2,336,0.4851190476190476,0.0,-1.1335000000000017
2369,136.2621184210526,150,0.050000000000000044,0.3400954103037234,164.5,248,0.5040322580645161,0.0,-0.7978815789473691
2370,67.94824999999999,80,0.050000000000000044,0.32010355056263506,163.8,128,0.453125,0.0,-0.5767500000000007
2371,97.56333333333333,110,0.050000000000000044,0.2660405274767142,163.7,157,0.535031847133758,0.0,-0.5716666666666669
2372,273.16175000000004,290,0.050000000000000044,0.30450799874961376,164,449,0.46325167037861914,0.0,-1.608250000000002
2373,214.42449999999997,230,0.050000000000000044,0.28917277421802284,165.5,400,0.3875,0.0,-1.0455000000000017
2374,48.3905,60,0.050000000000000044,0.35267793329862446,165,102,0.5196078431372549,0.0,-0.3995000000000004
2375,185.8750000000001,200,0.050000000000000044,0.2695081189055653,166.4,273,0.42124542124542125,0.0,-1.035000000000002
2376,117.39525,130,0.050000000000000044,0.34485961461351033,167.3,168,0.43452380952380953,0.0,-0.7047500000000007
2377,156.95725000000002,170,0.050000000000000044,0.32215849324768664,166.1,202,0.35148514851485146,0.0,-0.8527500000000007
2378,127.31924999999997,140,0.050000000000000044,0.3027522716257307,165.6,181,0.40331491712707185,0.0,-0.6607500000000006
2379,9.201500000000003,20,0.050000000000000044,0.3031467363238335,165.5,40,0.275,0.0,-0.37850000000000017
2380,106.79124999999999,120,0.050000000000000044,0.28202904954000757,165.5,215,0.39069767441860465,0.0,-0.7737500000000008
2381,155.90813095238096,170,0.050000000000000044,0.30933916058677896,165,261,0.5287356321839081,0.0,-0.9768690476190489
2382,331.97560079575584,350,0.050000000000000044,0.31290246391935006,167.2,559,0.4597495527728086,0.0,-1.514399204244036
2383,176.20836956521737,190,0.050000000000000044,0.30720127645438,166.9,238,0.4957983193277311,0.0,-1.0266304347826096
2384,185.39950000000005,200,0.050000000000000044,0.2855870995340468,167.6,316,0.41139240506329117,0.0,-1.0005000000000017
2385,106.71900000000001,120,0.050000000000000044,0.2951872617834144,168.2,214,0.48598130841121495,0.0,-0.7560000000000009
2386,274.38650000000007,290,0.050000000000000044,0.2836260385419193,170.9,383,0.4281984334203655,0.0,-1.268500000000003
2387,165.9839772727272,180,0.050000000000000044,0.3104882199150413,170.5,265,0.4377358490566038,0.0,-0.9760227272727284
2388,322.99124999999987,340,0.050000000000000044,0.33322181038496906,172.3,485,0.44123711340206184,0.0,-1.4387500000000026
2389,195.29125000000008,210,0.050000000000000044,0.314682994897549,174.3,313,0.3738019169329074,0.0,-1.2187500000000027
2390,87.74275,100,0.050000000000000044,0.3359682162803027,174.2,124,0.49193548387096775,0.0,-0.8272500000000006
2391,253.70325000000014,270,0.050000000000000044,0.3059856467666702,175.6,434,0.3663594470046083,0.0,-1.446750000000003
2392,137.32146052631578,150,0.050000000000000044,0.27715928263442463,175.5,175,0.48,0.0,-0.6735394736842112
2393,87.94525000000003,100,0.050000000000000044,0.28414953782640656,174.3,116,0.5431034482758621,0.0,-0.6947500000000003
2394,146.51874999999987,160,0.050000000000000044,0.32712289978537645,173.7,227,0.44052863436123346,0.0,-0.8812500000000009
2395,254.8915000000001,270,0.050000000000000044,0.3226289831634079,175.1,337,0.45103857566765576,0.0,-1.2635000000000023
2396,126.77866666666668,140,0.050000000000000044,0.2815638302753751,174.2,207,0.4782608695652174,0.0,-0.8113333333333341
2397,244.47741666666678,260,0.050000000000000044,0.342172899323961,174.1,368,0.4592391304347826,0.0,-1.272583333333336
2398,254.0062499999999,270,0.050000000000000044,0.3364507396496376,175,390,0.4666666666666667,0.0,-1.468750000000003
2399,126.7189166666667,140,0.050000000000000044,0.3467384310705321,174.6,224,0.4375,0.0,-0.7060833333333338
2400,9.276,20,0.050000000000000044,0.398681166768074,173.7,21,0.5714285714285714,0.0,-0.484
