episode,episode_reward,score,epsilon,training_loss,moving_average_score,steps,turn_rate,repeat_penalty,potential_reward
2071,59.079999999999885,70,0.050000000000000044,0.32445556491613387,105.21126760563381,100,0.6,0.0,0.0
2072,138.09999999999977,150,0.050000000000000044,0.33657939517154145,105.83333333333333,206,0.558252427184466,0.0,0.0
2073,177.0400000000006,190,0.050000000000000044,0.307070446731169,106.98630136986301,316,0.5316455696202531,0.0,0.0
2074,78.52999999999992,90,0.050000000000000044,0.3087082352393713,106.75675675675676,157,0.5222929936305732,0.0,0.0
2075,88.04999999999967,100,0.050000000000000044,0.3108756385313777,106.66666666666667,206,0.5145631067961165,0.0,0.0
2076,137.88000000000005,150,0.050000000000000044,0.2958926273542538,107.23684210526316,228,0.5701754385964912,0.0,0.0
2077,49.54000000000004,60,0.050000000000000044,0.30222202035096973,106.62337662337663,53,0.41509433962264153,0.0,0.0
2078,138.18999999999977,150,0.050000000000000044,0.3151590904334978,107.17948717948718,197,0.5939086294416244,0.0,0.0
2079,177.13000000000048,190,0.050000000000000044,0.3089023978001886,108.22784810126582,307,0.5928338762214984,0.0,0.0
2080,137.58999999999946,150,0.050000000000000044,0.3163702472811565,108.75,257,0.5136186770428015,0.0,0.0
2081,118.22999999999945,130,0.050000000000000044,0.29953708158185083,109.01234567901234,191,0.5130890052356021,0.0,0.0
2082,157.59000000000043,170,0.050000000000000044,0.2951797627199155,109.7560975609756,259,0.583011583011583,0.0,0.0
2083,19.21999999999994,30,0.050000000000000044,0.31120818108320236,108.79518072289157,82,0.6219512195121951,0.0,0.0
2084,59.31000000000003,70,0.050000000000000044,0.32895464410907344,108.33333333333333,77,0.5194805194805194,0.0,0.0
2085,39.31999999999998,50,0.050000000000000044,0.3296768132009004,107.6470588235294,74,0.5,0.0,0.0
2086,148.29000000000025,160,0.050000000000000044,0.27938831954243337,108.25581395348837,188,0.601063829787234,0.0,0.0
2087,68.86999999999979,80,0.050000000000000044,0.3360788683096568,107.93103448275862,122,0.4672131147540984,0.0,0.0
2088,39.54000000000002,50,0.050000000000000044,0.3442137516461886,107.27272727272727,52,0.5192307692307693,0.0,0.0
2089,98.18999999999973,110,0.050000000000000044,0.3522224160177367,107.30337078651685,193,0.44559585492227977,0.0,0.0
2090,9.509999999999998,20,0.050000000000000044,0.24437243777972,106.33333333333333,52,0.3269230769230769,0.0,0.0
2091,195.78000000000034,210,0.050000000000000044,0.3007312442033409,107.47252747252747,444,0.5900900900900901,0.0,0.0
2092,216.74000000000086,230,0.050000000000000044,0.277892107978977,108.80434782608695,350,0.44285714285714284,0.0,0.0
2093,48.97000000000008,60,0.050000000000000044,0.29895986297300886,108.27956989247312,110,0.45454545454545453,0.0,0.0
2094,255.85000000000196,270,0.050000000000000044,0.29703058102591473,110,443,0.5214446952595937,0.0,0.0
2095,136.99999999999932,150,0.050000000000000044,0.29831879435083536,110.42105263157895,316,0.5727848101265823,0.0,0.0
2096,39.37000000000002,50,0.050000000000000044,0.2543557865752114,109.79166666666667,69,0.43478260869565216,0.0,0.0
2097,98.68999999999971,110,0.050000000000000044,0.27072837954120976,109.79381443298969,143,0.6573426573426573,0.0,0.0
2098,98.04999999999959,110,0.050000000000000044,0.3137486796253003,109.79591836734694,207,0.5410628019323671,0.0,0.0
2099,187.1400000000006,200,0.050000000000000044,0.3087109682428372,110.70707070707071,307,0.43973941368078173,0.0,0.0
2100,196.01999999999975,210,0.050000000000000044,0.27586041944367545,111.7,420,0.6238095238095238,0.0,0.0
2101,256.30000000000155,270,0.050000000000000044,0.24249888358242583,112.9,398,0.48743718592964824,0.0,0.0
2102,276.070000000002,290,0.050000000000000044,0.25355874051181776,115.6,423,0.5957446808510638,0.0,0.0
2103,68.9199999999999,80,0.050000000000000044,0.28122286935304774,116.3,117,0.5213675213675214,0.0,0.0
2104,29.32999999999997,40,0.050000000000000044,0.3129538595676422,115.9,72,0.5416666666666666,0.0,0.0
2105,216.40000000000052,230,0.050000000000000044,0.26580284563048434,117,384,0.5546875,0.0,0.0
2106,39.20000000000002,50,0.050000000000000044,0.282140278680758,114.7,86,0.45348837209302323,0.0,0.0
2107,256.59000000000134,270,0.050000000000000044,0.2614119530291013,116.6,369,0.5230352303523035,0.0,0.0
2108,98.1799999999996,110,0.050000000000000044,0.23046379353927107,116.2,194,0.4690721649484536,0.0,0.0
2109,128.25999999999982,140,0.050000000000000044,0.26433114089230275,117,189,0.4656084656084656,0.0,0.0
2110,147.6899999999995,160,0.050000000000000044,0.25143370476941906,118.4,248,0.47580645161290325,0.0,0.0
2111,-0.1599999999999966,10,0.050000000000000044,0.2721768543124199,118.2,18,0.5,0.0,0.0
2112,49.02000000000004,60,0.050000000000000044,0.2620141354423982,118.5,105,0.4666666666666667,0.0,0.0
2113,108.09999999999943,120,0.050000000000000044,0.24537592373788356,119.2,203,0.5665024630541872,0.0,0.0
2114,285.1800000000018,300,0.050000000000000044,0.21279800729465115,120.4,513,0.4951267056530214,0.0,0.0
2115,157.66000000000003,170,0.050000000000000044,0.22922326157253886,121.8,252,0.44047619047619047,0.0,0.0
2116,29.489999999999974,40,0.050000000000000044,0.20712808572820254,121.2,56,0.5535714285714286,0.0,0.0
2117,216.85000000000062,230,0.050000000000000044,0.22865550565932477,123.1,339,0.5309734513274337,0.0,0.0
2118,235.90000000000117,250,0.050000000000000044,0.21479883803686964,123.9,436,0.5894495412844036,0.0,0.0
2119,246.45000000000175,260,0.050000000000000044,0.24754161589468518,125.1,382,0.5078534031413613,0.0,0.0
2120,98.18999999999963,110,0.050000000000000044,0.21303259666698673,125.9,193,0.37823834196891193,0.0,0.0
2121,59.16000000000001,70,0.050000000000000044,0.21804748313582462,125.4,92,0.5,0.0,0.0
2122,127.63999999999936,140,0.050000000000000044,0.2082638211311802,126,251,0.4701195219123506,0.0,0.0
2123,226.18000000000052,240,0.050000000000000044,0.22724520086365588,127.6,407,0.5233415233415234,0.0,0.0
2124,207.50000000000037,220,0.050000000000000044,0.2132720849750673,129.1,273,0.4652014652014652,0.0,0.0
2125,98.31999999999972,110,0.050000000000000044,0.23525598877006107,129.7,180,0.4,0.0,0.0
2126,98.6099999999998,110,0.050000000000000044,0.22258030936906212,130.6,151,0.5165562913907285,0.0,0.0
2127,39.159999999999975,50,0.050000000000000044,0.19635559686205603,129.4,90,0.4,0.0,0.0
2128,138.0499999999999,150,0.050000000000000044,0.2185958930343952,129.9,211,0.43601895734597157,0.0,0.0
2129,58.44999999999963,70,0.050000000000000044,0.23731035802785944,128.7,163,0.5214723926380368,0.0,0.0
2130,108.47999999999973,120,0.050000000000000044,0.22900853814875208,127.8,165,0.503030303030303,0.0,0.0
2131,138.06999999999985,150,0.050000000000000044,0.23624435124488977,128.2,209,0.45933014354066987,0.0,0.0
2132,59.23000000000002,70,0.050000000000000044,0.2266749707715852,128.6,85,0.47058823529411764,0.0,0.0
2133,197.67000000000067,210,0.050000000000000044,0.2117478719446808,128.1,255,0.49019607843137253,0.0,0.0
2134,137.96999999999994,150,0.050000000000000044,0.2206615317951549,128,219,0.4429223744292237,0.0,0.0
2135,216.6200000000004,230,0.050000000000000044,0.21024160778356923,129.1,362,0.5331491712707183,0.0,0.0
2136,117.90999999999943,130,0.050000000000000044,0.22661897633224726,128.5,223,0.452914798206278,0.0,0.0
2137,197.2400000000008,210,0.050000000000000044,0.21075005412101747,130.1,298,0.436241610738255,0.0,0.0
2138,9.8,20,0.050000000000000044,0.14256249368190765,129.8,23,0.7391304347826086,0.0,0.0
2139,19.50999999999999,30,0.050000000000000044,0.15097347114767348,129.8,53,0.5283018867924528,0.0,0.0
2140,69.11999999999993,80,0.050000000000000044,0.18598517775535583,129.5,97,0.5051546391752577,0.0,0.0
2141,98.88999999999977,110,0.050000000000000044,0.24286076498608436,130.6,123,0.43089430894308944,0.0,0.0
2142,19.53999999999995,30,0.050000000000000044,0.20089963947733244,130.3,50,0.5,0.0,0.0
2143,107.7499999999994,120,0.050000000000000044,0.2010967953130603,131.3,238,0.5756302521008403,0.0,0.0
2144,19.619999999999976,30,0.050000000000000044,0.24866350889205932,129.1,42,0.6190476190476191,0.0,0.0
2145,88.35999999999977,100,0.050000000000000044,0.21466242462735285,129.8,175,0.4114285714285714,0.0,0.0
2146,107.82999999999937,120,0.050000000000000044,0.25715737378126696,129,230,0.4652173913043478,0.0,0.0
2147,98.60999999999976,110,0.050000000000000044,0.22447058195738415,128.7,151,0.5231788079470199,0.0,0.0
2148,117.81999999999934,130,0.050000000000000044,0.22642110956126246,128.6,232,0.5344827586206896,0.0,0.0
2149,88.63999999999987,100,0.050000000000000044,0.22200118226779475,129.1,147,0.46258503401360546,0.0,0.0
2150,247.0300000000011,260,0.050000000000000044,0.19818509310299967,129.2,324,0.3950617283950617,0.0,0.0
2151,88.70999999999972,100,0.050000000000000044,0.20494197947638376,128.7,140,0.5214285714285715,0.0,0.0
2152,29.54999999999996,40,0.050000000000000044,0.2486892112841209,128.9,50,0.42,0.0,0.0
2153,157.8300000000002,170,0.050000000000000044,0.21292025179176008,130.5,235,0.5234042553191489,0.0,0.0
2154,39.56000000000001,50,0.050000000000000044,0.23635333203352415,130.6,50,0.3,0.0,0.0
2155,89.01999999999991,100,0.050000000000000044,0.2429158897311599,131.3,109,0.46788990825688076,0.0,0.0
2156,118.05999999999955,130,0.050000000000000044,0.22578813615613258,131.9,208,0.5192307692307693,0.0,0.0
2157,147.42999999999995,160,0.050000000000000044,0.1974931764690315,133.2,274,0.48175182481751827,0.0,0.0
2158,108.43999999999974,120,0.050000000000000044,0.20716612760064212,132.5,169,0.3609467455621302,0.0,0.0
2159,107.94999999999963,120,0.050000000000000044,0.20972572363637113,133.6,218,0.46788990825688076,0.0,0.0
2160,167.72000000000025,180,0.050000000000000044,0.2237797393914192,133.7,247,0.46153846153846156,0.0,0.0
2161,246.60000000000105,260,0.050000000000000044,0.22250806062441805,134.6,367,0.4550408719346049,0.0,0.0
2162,78.57999999999974,90,0.050000000000000044,0.21703789853735975,134.9,152,0.4868421052631579,0.0,0.0
2163,118.09999999999962,130,0.050000000000000044,0.23453007981765503,135.2,204,0.5098039215686274,0.0,0.0
2164,284.8500000000024,300,0.050000000000000044,0.22163272462785244,135.7,546,0.43223443223443225,0.0,0.0
2165,157.62000000000006,170,0.050000000000000044,0.2277819471200928,136.5,256,0.50390625,0.0,0.0
2166,118.11999999999969,130,0.050000000000000044,0.22610516342170098,136,202,0.5792079207920792,0.0,0.0
2167,88.62999999999982,100,0.050000000000000044,0.25907896277872294,133.9,148,0.46621621621621623,0.0,0.0
2168,295.53000000000213,310,0.050000000000000044,0.22119733487733273,135.3,479,0.48434237995824636,0.0,0.0
2169,236.57000000000141,250,0.050000000000000044,0.2292645964170656,137.4,369,0.4742547425474255,0.0,0.0
2170,98.05999999999966,110,0.050000000000000044,0.24323472702035717,136.5,206,0.5194174757281553,0.0,0.0
2171,285.2000000000014,300,0.050000000000000044,0.24046875530621037,138.8,511,0.49902152641878667,0.0,0.0
2172,9.759999999999991,20,0.050000000000000044,0.19148649913924082,137.5,27,0.2222222222222222,0.0,0.0
2173,39.08999999999993,50,0.050000000000000044,0.2669584695249796,136.1,97,0.44329896907216493,0.0,0.0
2174,128.07999999999993,140,0.050000000000000044,0.24761264026165009,136.6,207,0.5458937198067633,0.0,0.0
2175,176.76000000000082,190,0.050000000000000044,0.2451480672543132,137.5,344,0.4883720930232558,0.0,0.0
2176,147.52000000000032,160,0.050000000000000044,0.2203023751463854,137.6,265,0.47924528301886793,0.0,0.0
2177,127.9699999999998,140,0.050000000000000044,0.23329759789285837,138.4,218,0.43577981651376146,0.0,0.0
2178,363.7200000000033,380,0.050000000000000044,0.23593417961083488,140.7,667,0.4617691154422789,0.0,0.0
2179,158.1300000000001,170,0.050000000000000044,0.2703186611042303,140.5,205,0.4146341463414634,0.0,0.0
2180,39.02,50,0.050000000000000044,0.2410641432954715,139.5,104,0.5096153846153846,0.0,0.0
2181,403.6900000000037,420,0.050000000000000044,0.23700581169163687,142.4,674,0.5014836795252225,0.0,0.0
2182,108.44999999999956,120,0.050000000000000044,0.25208910483689534,141.9,168,0.48214285714285715,0.0,0.0
2183,157.14000000000007,170,0.050000000000000044,0.22750858683139086,143.3,304,0.5197368421052632,0.0,0.0
2184,294.910000000002,310,0.050000000000000044,0.26939285174012184,145.7,541,0.512014787430684,0.0,0.0
2185,108.33999999999973,120,0.050000000000000044,0.24271099335617488,146.4,179,0.39664804469273746,0.0,0.0
2186,98.77999999999987,110,0.050000000000000044,0.2360392833749453,145.9,134,0.44776119402985076,0.0,0.0
2187,177.6900000000007,190,0.050000000000000044,0.2515239765246709,147,251,0.4302788844621514,0.0,0.0
2188,68.75999999999996,80,0.050000000000000044,0.23700553686781364,147.3,133,0.5263157894736842,0.0,0.0
2189,68.26999999999988,80,0.050000000000000044,0.23698640954883202,147,182,0.4175824175824176,0.0,0.0
2190,29.449999999999946,40,0.050000000000000044,0.28570465445518495,147.2,60,0.5666666666666667,0.0,0.0
2191,-0.269999999999996,10,0.050000000000000044,0.25497705915144514,145.2,29,0.3103448275862069,0.0,0.0
2192,69.00999999999999,80,0.050000000000000044,0.2627635502980815,143.7,108,0.42592592592592593,0.0,0.0
2193,49.29000000000007,60,0.050000000000000044,0.28202065657824277,143.7,78,0.48717948717948717,0.0,0.0
2194,68.42999999999984,80,0.050000000000000044,0.2646213725390958,141.8,166,0.463855421686747,0.0,0.0
2195,137.86000000000007,150,0.050000000000000044,0.2579950978016031,141.8,230,0.5782608695652174,0.0,0.0
2196,364.5000000000033,380,0.050000000000000044,0.2733522404973604,145.1,589,0.5076400679117148,0.0,0.0
2197,285.3600000000022,300,0.050000000000000044,0.25390598613528476,147,495,0.43434343434343436,0.0,0.0
2198,137.73999999999987,150,0.050000000000000044,0.25250813843061526,147.4,242,0.49173553719008267,0.0,0.0
2199,147.62999999999982,160,0.050000000000000044,0.2453910110052675,147,254,0.49606299212598426,0.0,0.0
2200,167.44,180,0.050000000000000044,0.2650087817626841,146.7,275,0.5018181818181818,0.0,0.0
2201,29.59999999999996,40,0.050000000000000044,0.20048998855054379,144.4,45,0.5111111111111111,0.0,0.0
2202,88.70999999999974,100,0.050000000000000044,0.29392587478671756,142.5,140,0.5,0.0,0.0
2203,58.58000000000003,70,0.050000000000000044,0.25920127664466164,142.4,150,0.5,0.0,0.0
2204,246.49000000000154,260,0.050000000000000044,0.2541188571798174,144.6,378,0.5,0.0,0.0
2205,256.66000000000116,270,0.050000000000000044,0.2726806713475121,145,362,0.4447513812154696,0.0,0.0
2206,98.75999999999978,110,0.050000000000000044,0.2568034904406351,145.6,136,0.49264705882352944,0.0,0.0
2207,69.1299999999999,80,0.050000000000000044,0.23152459599077702,143.7,96,0.5104166666666666,0.0,0.0
2208,266.80000000000166,280,0.050000000000000044,0.26036851681854534,145.4,349,0.39255014326647564,0.0,0.0
2209,39.400000000000034,50,0.050000000000000044,0.27275733868865404,144.5,66,0.5757575757575758,0.0,0.0
2210,266.5000000000016,280,0.050000000000000044,0.2765662723073834,145.7,379,0.45118733509234826,0.0,0.0
2211,29.54999999999996,40,0.050000000000000044,0.21408462400237718,146,50,0.7,0.0,0.0
2212,68.72999999999993,80,0.050000000000000044,0.2586014775888008,146.2,136,0.4632352941176471,0.0,0.0
2213,206.47000000000094,220,0.050000000000000044,0.26831327458011345,147.2,376,0.3962765957446808,0.0,0.0
2214,206.0000000000004,220,0.050000000000000044,0.29027669377765564,146.4,423,0.5130023640661938,0.0,0.0
2215,167.14000000000016,180,0.050000000000000044,0.2553832493722439,146.5,305,0.5114754098360655,0.0,0.0
2216,187.48000000000025,200,0.050000000000000044,0.2679723951527301,148.1,273,0.5457875457875457,0.0,0.0
2217,207.11000000000058,220,0.050000000000000044,0.2843276026348273,148,312,0.5096153846153846,0.0,0.0
2218,39.10999999999997,50,0.050000000000000044,0.290486089574794,146,95,0.35789473684210527,0.0,0.0
2219,29.469999999999963,40,0.050000000000000044,0.2296234644949436,143.8,58,0.603448275862069,0.0,0.0
2220,127.86999999999964,140,0.050000000000000044,0.25253725182591824,144.1,228,0.5833333333333334,0.0,0.0
2221,88.47999999999993,100,0.050000000000000044,0.2437486184760928,144.4,163,0.49693251533742333,0.0,0.0
2222,187.2100000000005,200,0.050000000000000044,0.2586957515279452,145,300,0.43,0.0,0.0
2223,118.36999999999969,130,0.050000000000000044,0.2858369425766998,143.9,177,0.5819209039548022,0.0,0.0
2224,137.87999999999982,150,0.050000000000000044,0.28597486803406164,143.2,228,0.40350877192982454,0.0,0.0
2225,39.489999999999995,50,0.050000000000000044,0.2740071192383766,142.6,57,0.5614035087719298,0.0,0.0
2226,236.94000000000153,250,0.050000000000000044,0.26146149415388165,144,332,0.39759036144578314,0.0,0.0
2227,345.7300000000023,360,0.050000000000000044,0.2838029130522547,147.1,464,0.45905172413793105,0.0,0.0
2228,197.4500000000005,210,0.050000000000000044,0.2633602314669153,147.7,277,0.4332129963898917,0.0,0.0
2229,128.09999999999997,140,0.050000000000000044,0.28377798542964694,148.4,205,0.5121951219512195,0.0,0.0
2230,275.840000000002,290,0.050000000000000044,0.3052167309714215,150.1,446,0.4641255605381166,0.0,0.0
2231,58.900000000000034,70,0.050000000000000044,0.2642818345078107,149.3,118,0.3813559322033898,0.0,0.0
2232,29.32999999999994,40,0.050000000000000044,0.29709980491962695,149,72,0.5,0.0,0.0
2233,147.7100000000002,160,0.050000000000000044,0.249593990224023,148.5,246,0.4105691056910569,0.0,0.0
2234,98.63999999999977,110,0.050000000000000044,0.3064043239967243,148.1,148,0.4527027027027027,0.0,0.0
2235,335.1100000000019,350,0.050000000000000044,0.2672997883144226,149.3,525,0.5219047619047619,0.0,0.0
2236,216.42000000000087,230,0.050000000000000044,0.27682388690300286,150.3,382,0.42670157068062825,0.0,0.0
2237,177.49000000000044,190,0.050000000000000044,0.3013481849165105,150.1,271,0.4797047970479705,0.0,0.0
2238,9.760000000000002,20,0.050000000000000044,0.18590199095862253,150.1,27,0.5555555555555556,0.0,0.0
2239,9.670000000000005,20,0.050000000000000044,0.27862634178664947,150,36,0.4444444444444444,0.0,0.0
2240,58.76000000000003,70,0.050000000000000044,0.24812467035019037,149.9,132,0.4166666666666667,0.0,0.0
2241,147.82000000000028,160,0.050000000000000044,0.2734506019091202,150.4,235,0.4808510638297872,0.0,0.0
2242,247.22000000000094,260,0.050000000000000044,0.289197664903967,152.7,305,0.4786885245901639,0.0,0.0
2243,39.17999999999999,50,0.050000000000000044,0.23983510786836798,152,88,0.48863636363636365,0.0,0.0
2244,226.65000000000117,240,0.050000000000000044,0.29089870130022366,154.1,360,0.5166666666666667,0.0,0.0
2245,187.17000000000064,200,0.050000000000000044,0.28036876003208916,155.1,304,0.4440789473684211,0.0,0.0
2246,245.55000000000194,260,0.050000000000000044,0.2821102276823278,156.5,472,0.3834745762711864,0.0,0.0
2247,196.82000000000116,210,0.050000000000000044,0.2997719297075973,157.5,340,0.538235294117647,0.0,0.0
2248,197.03000000000077,210,0.050000000000000044,0.2837366580031812,158.3,319,0.49843260188087773,0.0,0.0
2249,256.27000000000146,270,0.050000000000000044,0.28481514524668455,160,401,0.4513715710723192,0.0,0.0
2250,68.47999999999993,80,0.050000000000000044,0.25363783119246364,158.2,161,0.4658385093167702,0.0,0.0
2251,207.39000000000078,220,0.050000000000000044,0.27234311401844025,159.4,284,0.4964788732394366,0.0,0.0
2252,304.60000000000247,320,0.050000000000000044,0.3050397337647155,162.2,573,0.4886561954624782,0.0,0.0
2253,117.78999999999945,130,0.050000000000000044,0.3328160210673151,161.8,235,0.5063829787234042,0.0,0.0
2254,118.48999999999972,130,0.050000000000000044,0.31184291059062597,162.6,165,0.5272727272727272,0.0,0.0
2255,88.65999999999988,100,0.050000000000000044,0.27409180460704696,162.6,145,0.45517241379310347,0.0,0.0
